mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
247150350,Longliners,5/16/2013 14:42:23,12/13/2015 3:47:30,ANTONIO I,Longlines (not specified),Italy,IKJH,,71,20,ITA000003349,ATEU0ITA00845,ICCAT,,34062,1/22/2015 9:02:08,28689,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,8799
529615000,Fish carriers,6/13/2013 5:44:29,9/18/2015 5:17:31,HAI SHUN 158,,Panama,HP6825,9011911,1596,80.76,47543-PEXT,9942,WCPFC,,41048,10/15/2015 0:17:35,35663,PAN,FO,Fish carriers,FO,,LOA,GRT,ZHE PU YU LENG 60158,10/14/2015 0:17:35,KIR,6/4/2014 15:00:00,Authorized,8/23/2015 8:00:00,8/23/2016 8:00:00,,,,,
224241000,Longliners,1/9/2012 18:20:38,12/21/2015 15:04:20,NOVO EUSTAQUIO,Longlines (not specified),Spain,EA4071,,,26.4,VI-7-9-99,8843,IATTC,,6159,2/21/2011 3:00:00,1861,ESP,LO,Liners,LL,LL,LOA,,,,,,Authorized,,,,,,,
224609000,Tuna longliners,8/29/2012 2:08:05,12/31/2015 2:02:07,NUEVO GOLONDRINA,Drifting longlines,Spain,EAZO,,427,39,3-VI-512-00,4574,CCSBT,,917,2/16/2011 8:00:00,830,ESP,LO,Liners,LLT,LLD,UNK,GRT,,,,,Authorized,12/31/2008 8:00:00,12/30/2020 8:00:00,,,,,6507
224445000,Longliners,11/26/2013 16:22:08,12/31/2015 19:48:25,SIEMPRE SOCIO,Handline and pole-lines (hand operated),Spain,EBWQ,9245976,442,37.5,ESP000025135,ATEU0ESP00385,ICCAT,,9847,4/14/2015 8:09:58,1173,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1576
576678000,Longliners,9/18/2014 6:45:15,12/31/2015 19:55:45,TUNAGO NO.61,Drifting longlines,Vanuatu,YJRX9,,498,53.45,1323,IOTC003716,IOTC,,13263,8/14/2015 5:04:52,1293,VUT,LO,Liners,LL,LLD,LOA,GT,,,,,Unauthorized,8/13/2015 15:00:00,,8/14/2015 5:04:52,2,Expiration of authorization,Explicit CLAV 'DROP' request,83694
440986000,Tuna longliners,1/1/2012 9:01:00,12/31/2015 19:54:23,ORYONG NO.316,Drifting longlines,"Korea, Republic of",6MBQ,9042037,380,47.21,9504007-6210000,2142,WCPFC,,20911,7/14/2015 21:39:05,853,KOR,LO,Liners,LLT,LLD,LOA,GT,NO. 316 ORYONG,9/7/2008 8:00:00,,,Authorized,9/7/2013 8:00:00,9/6/2018 8:00:00,,,,,
416001833,Tuna longliners,8/3/2012 0:39:13,12/23/2015 3:01:05,CHIN LONG FA,Longlines (not specified),"Taiwan, Republic of China",BJ4744,,59.37,22.7,CT4-2744,3793,WCPFC,,22555,8/8/2015 0:58:56,14239,TWN,LO,Liners,LLT,LL,LOA,GT,CHIN LONG FA��,1/27/2015 9:19:35,,,Authorized,1/6/2015 8:00:00,1/5/2020 8:00:00,,,,,
277510000,Trawlers,2/27/2014 12:03:17,7/13/2015 12:09:00,SIMONAS DAUKANTAS,Midwater trawls,Lithuania,LYAH,8607220,7765,120,LTU000000357,ATEU0LTU00007,ICCAT,,34157,3/16/2015 11:00:09,28784,LTU,TO,Trawlers,TO,TM,LOA,GT,,,,,Authorized,2/22/2015 18:00:00,12/30/2015 18:00:00,,,,,27711
416168600,Longliners,8/11/2015 22:01:46,12/31/2015 22:55:18,FU YUAN NO. 2,Longlines (not specified),"Taiwan, Republic of China",BI2583,,564,59.2,CT7-0583,9599,IATTC,,6395,2/21/2011 3:00:00,378,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
553111744,Tuna purse seiners,10/15/2014 1:07:00,12/31/2015 22:55:34,MAJESTIC STAR,Purse seines,Papua New Guinea,P2V5611,,2338,73.2,1464,11172,WCPFC,,1000082,3/22/2015 19:37:26,37573,PNG,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2014 8:00:00,12/30/2015 8:00:00,,,,,
247094940,Purse seiners,10/17/2012 20:00:10,12/29/2015 14:48:33,APOLLO 12,Purse seines,Italy,IJFU,,71,26.7,ITA000003855,ATEU0ITA00052,ICCAT,,10639,12/16/2014 10:43:54,8598,ITA,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1273
247146640,Longliners,9/10/2012 19:22:35,9/19/2015 9:24:19,RAMBO,Longlines (not specified),Italy,IWOT,,88,23.75,ITA000003416,ATEU0ITA00506,ICCAT,,10959,1/22/2015 9:02:09,8918,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,877
227503000,Tuna purse seiners,3/20/2013 10:14:49,12/31/2015 23:48:44,JEAN MARIE CHRISTIAN 3,Purse seines,France,FLRC,,246,36.5,781462,IOTC000679,IOTC,,11871,2/21/2011 15:00:00,1461,FRA,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2006 15:00:00,,,,,,10461
520024000,Longliners,8/22/2013 11:34:41,2/21/2014 23:32:23,SEAQUAL,Longlines (not specified),Fiji,3DWC,,117,29.36,235,5046,WCPFC,,23726,5/6/2015 22:02:21,14849,FJI,LO,Liners,LL,LL,LOA,GRT,,,NZL,5/5/2015 15:00:00,Expired,12/31/2012 8:00:00,12/30/2013 8:00:00,,,,,
512410000,Trawlers,10/27/2015 22:17:55,12/31/2015 22:46:35,SAN TANGAROA,,New Zealand,ZMA2633,,202,23.98,15944,5988,CCSBT,,26509,12/30/2013 8:00:00,22484,NZL,TO,Trawlers,TO,,LOA,GRT,,,,,Unauthorized,7/22/2013 15:00:00,12/29/2013 15:00:00,12/30/2013 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,14368
224185240,Unknown,11/12/2012 17:53:42,12/31/2015 10:19:51,KATAMBO,Gear not known or not specified,Spain,EA8513,,70.18,25,ESP000026754,ATEU0ESP03394,ICCAT,,33092,1/19/2015 6:17:45,30976,ESP,UNK,Unknown,UNK,UNK,LOA,GT,,,,,Expired,7/31/2013 17:00:00,7/31/2015 17:00:00,,,,,24012
224161140,Longliners,1/4/2013 10:00:20,12/30/2015 11:04:16,MATXAKU,Longlines (not specified),Spain,EA8311,,73,23,ESP000026384,ATEU0ESP00759,ICCAT,,34007,4/13/2015 8:10:02,28634,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Expired,8/5/2013 17:00:00,8/5/2015 17:00:00,,,,,4256
356517000,Fish carriers,1/5/2012 21:51:10,12/31/2015 23:47:40,ASIAN COSMOS,Gear not known or not specified,Panama,3FLM8,9172698,6971,130.02,25635-98-D,AT000PAN00162,ICCAT,,34210,12/4/2015 9:01:42,28837,PAN,FO,Fish carriers,FO,NK,LOA,GRT,ASIAN CHERRY,12/1/2014 15:00:00,,,Authorized,12/3/2015 18:00:00,12/2/2016 18:00:00,,,,,27737
247145190,Longliners,5/20/2013 7:57:26,12/28/2015 14:39:28,DELFINO,Longlines (not specified),Italy,IVVS,,59,20.7,ITA000015100,ATEU0ITA10156,ICCAT,,34238,1/22/2015 7:00:19,28865,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,31314
316028083,Multipurpose vessels nei,8/9/2014 22:12:14,12/31/2015 22:56:50,PACIFIC SUNRISE,,Canada,CZ9660,,37.67,13.39,22717,7683,WCPFC,,39711,5/31/2014 20:04:07,24872,CAN,MO,Multipurpose vessels,MOX,,UNK,GRT,,,,,Unauthorized,,5/31/2014 20:04:07,5/31/2014 20:04:07,2,Expiration of authorization,Explicit CLAV 'DROP' request,
354874000,Fish carriers,1/1/2012 3:28:36,12/26/2015 20:50:23,KENTA MARU,,Panama,3FXQ4,8615784,2856,85.83,22740-96-CH,9452,WCPFC,,40888,9/23/2015 19:33:59,35503,PAN,FO,Fish carriers,FO,,LOA,GRT,,,JPN,7/25/2014 15:00:00,Authorized,7/27/2014 8:00:00,7/27/2016 8:00:00,,,,,
440628000,Longliners,1/3/2012 14:06:57,12/31/2015 22:54:30,NO.53 SHIN YUNG,Drifting longlines,"Korea, Republic of",6MWO,8815712,640,49.77,9512381-6260000,IOTC000512,IOTC,,11813,6/24/2015 2:34:13,1127,KOR,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,7/5/2011 15:00:00,7/4/2016 15:00:00,,,,,67766
432282000,Tuna longliners,1/2/2012 2:36:30,12/31/2015 6:42:08,SHOFUKU MARU NO.8,Drifting longlines,Japan,JCNJ,,409,49.2,MG1-1980,1334,WCPFC,,20179,12/1/2015 21:23:18,1138,JPN,LO,Liners,LLT,LLD,RGL,GRT,SYOFUKU MARU NO. 8,7/30/2007 8:00:00,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
431600092,Tuna longliners,5/5/2015 22:47:27,12/30/2015 22:31:55,SHINKO MARU NO.78,Drifting longlines,Japan,JM6181,,89,25.75,OT2-3622,1711,WCPFC,,20517,6/7/2015 23:49:14,12554,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
412699470,Tuna longliners,5/14/2015 0:51:59,12/23/2015 3:58:30,SHEN LIAN CHENG 713,Gear not known or not specified,China,BZXC18,8655370,117,25.31,���YUE���CHUANDENG(JI)(2012)FT-100003,5171,WCPFC,,23836,12/9/2015 3:23:52,14902,CHN,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,3/31/2014 8:00:00,3/30/2017 8:00:00,,,,,
431704490,Longliners,1/28/2013 0:31:31,12/31/2015 15:07:47,1 DAIKICHI MARU,Longlines (not specified),Japan,JJVU,,439,56.7,MG1-1965,290,CCSBT,,26694,3/30/2008 8:00:00,223,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,3/30/2007 15:00:00,3/29/2008 15:00:00,3/30/2008 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,4946
440664000,Fish carriers,1/1/2012 0:02:19,12/31/2015 11:57:28,SL Bogo,,"Korea, Republic of",DSOZ2,,3302,91.58,JJR-078811,14340,IATTC,,30809,6/13/2012 2:00:00,26784,KOR,FO,Fish carriers,FO,,LOA,GT,,,,,Unauthorized,,6/13/2012 2:00:00,6/13/2012 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412420818,Longliners,10/24/2012 6:54:37,12/31/2015 19:54:00,PING TAI RONG 65,,China,BZ8VU,9689366,473,44.19,(ZHE)CHUANDENG(JI)(2014)FT-200029,10547,WCPFC,,41440,8/11/2015 4:01:32,24710,CHN,LO,Liners,LL,,LBP,GT,,,,,Authorized,3/31/2014 8:00:00,3/30/2017 8:00:00,,,,,
432319000,Longliners,1/11/2012 10:36:52,12/31/2015 11:06:24,RYOAN MARU No. 85,Longlines (not specified),Japan,JCHG,8974661,439,50.8,MG1-1985,AT000JPN00485,ICCAT,,7114,7/15/2015 2:29:06,1007,JPN,LO,Liners,LL,LL,LOA,GRT,RYOAN MARU NO. 85,7/31/2007 17:00:00,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3115
440347000,Longliners,4/17/2015 3:39:19,12/31/2015 23:13:25,KENKATSU MARU No.21,Drifting longlines,Japan,JJGF,9125334,694,51.2,TK1-1377,IOTC001677,IOTC,,12500,1/8/2015 22:26:55,578,JPN,LO,Liners,LL,LLD,LOA,GT,KENKATSU MARU NO.21,7/31/2007 15:00:00,,,Unauthorized,4/19/2011 15:00:00,,4/21/2011 4:34:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,40964
432106000,Longliners,5/5/2012 18:49:36,11/23/2015 20:58:27,Sinoita Maru,Longlines (not specified),Japan,JNWI,,499,50.94,OT1-88,12105,IATTC,,31060,11/24/2008 3:00:00,15696,JPN,LO,Liners,LL,LL,LOA,GT,,,,,Unauthorized,,11/24/2008 3:00:00,11/24/2008 3:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
316002764,Liners nei,1/24/2012 20:58:00,8/12/2015 21:25:35,VANISLE,,Canada,,,280.2,22.91,21912,5546,WCPFC,,37781,5/31/2014 20:01:30,32396,CAN,LO,Liners,LOX,,UNK,GRT,,,,,Unauthorized,,5/31/2014 20:01:30,5/31/2014 20:01:30,2,Expiration of authorization,Explicit CLAV 'DROP' request,
529767000,Bunkers,10/11/2014 23:29:22,12/31/2015 21:19:42,GLORY 2,,Kiribati,T3PW2,,5874,119.4,K-18861465,9230,WCPFC,,40810,9/24/2015 23:26:10,35425,KIR,VOX,Non-fishing vessels nei,VOB,,LOA,GRT,,,BLZ,10/4/2014 15:00:00,Authorized,10/6/2014 8:00:00,9/23/2016 8:00:00,,,,,
412420811,Longliners,8/31/2012 2:51:35,12/31/2015 20:31:17,PING TAI RONG 50,,China,BZ4VU,9676747,473,44.19,(ZHE)CHUANDENG(JI)(2014)FT-200025,10474,WCPFC,,41369,8/11/2015 3:59:35,24591,CHN,LO,Liners,LL,,LOA,GT,,,,,Authorized,3/31/2014 8:00:00,3/30/2017 8:00:00,,,,,
440935000,Longliners,1/1/2012 7:30:11,12/31/2015 12:55:02,Oryong No.718,Longlines (not specified),"Korea, Republic of",DTAC6,8815695,416,49.61,9704004-6260009,AT000KOR00153,ICCAT,,7304,10/29/2015 6:27:38,850,KOR,LO,Liners,LL,LL,LOA,GRT,ORYONG NO.718,8/8/2010 17:00:00,,,Authorized,10/7/2015 17:00:00,8/7/2020 17:00:00,,,,,2885
224746000,Tuna longliners,5/18/2013 16:44:39,10/31/2014 17:04:00,MAICOA UNO,Gear not known or not specified,Spain,EAFE,,474,43.5,ESP000022917,5256,WCPFC,,23921,3/30/2015 1:50:48,728,ESP,LO,Liners,LLT,UNK,LOA,GT,,,,,Unauthorized,12/31/2005 8:00:00,12/30/2020 8:00:00,3/30/2015 1:50:48,2,Expiration of authorization,Explicit CLAV 'DROP' request,
416004473,Longliners,9/2/2014 2:18:18,12/31/2015 6:29:08,SIN HUA FONG 16,Longlines (not specified),"Taiwan, Republic of China",BG3734,9727754,198,36,CT5-1734,5878,CCSBT,,25957,3/30/2015 18:26:24,21932,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,3/31/2015 8:00:00,9/29/2016 9:00:00,,,,,16072
416730000,Longliners,8/13/2012 1:34:45,12/31/2015 22:54:00,LIAN JYI HSING,,"Taiwan, Republic of China",BI2037,7234210,995,71.4,CT7-0037,4732,CCSBT,,27986,3/25/2015 22:34:35,23961,TWN,LO,Liners,LL,,LOA,GRT,HSIN CHI HSING,8/22/2012 15:00:00,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,15887
367149920,Pole and Line vessels,8/13/2012 2:33:26,12/31/2015 1:12:54,TERRI ANN,Hooks and lines (not specified),United States of America,WBD3593,,54,19.76,913586,AT000USA00627,ICCAT,,32780,3/26/2015 9:11:23,30664,USA,LO,Liners,LP,LX,LOA,GRT,,,,,Unauthorized,12/8/2013 18:00:00,12/30/2014 18:00:00,3/26/2015 9:11:23,2,Expiration of authorization,Explicit CLAV 'DROP' request,4851
228248700,Trawlers,2/14/2012 3:39:20,12/21/2015 14:11:18,BELLE ILE II,Bottom trawls,France,FMJY,,69.46,24.95,FRA000925347,ATEU0FRA00418,ICCAT,,34063,1/19/2015 6:20:42,28690,FRA,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,17282
354831000,Fish carriers,1/3/2012 12:07:55,5/25/2014 12:29:54,WIN SHING 1,,Panama,3FWL6,7311460,3506,105.2,23722-97-CH,9221,WCPFC,,40802,9/23/2015 17:38:28,35417,PAN,FO,Fish carriers,FO,,LOA,GRT,WIN SHING,9/22/2015 17:38:28,,,Expired,9/12/2012 8:00:00,9/12/2013 8:00:00,,,,,
576736000,Longliners,4/5/2014 1:10:43,12/31/2015 8:59:10,Fu Chun No. 126,Longlines (not specified),Vanuatu,YJSG6,8970770,637,50.08,1376,9291,IATTC,,6327,4/24/2013 2:00:00,338,VUT,LO,Liners,LL,LL,LOA,GT,FU CHUN NO. 126,2/21/2011 3:00:00,,,Authorized,,,,,,,
642711000,Purse seiners,4/14/2014 8:18:50,8/4/2015 14:05:59,CYRENE,Purse seines,Libya,5ARY,8918904,276.47,32,S.T.56,AT000LBY00010,ICCAT,,7374,2/20/2015 4:08:14,6153,LBY,SO,Seiners,SP,PS,LOA,GRT,Khaleej Eltahadi,5/16/2014 6:11:56,LBY,7/9/2009 15:00:00,Expired,7/14/2014 17:00:00,7/14/2015 17:00:00,,,,,2721
355894000,Fish carriers,1/1/2012 0:06:25,10/5/2013 12:48:40,MARINE ONE,,Thailand,HSB4886,7721067,2689,96.45,560003461,11263,WCPFC,,1000377,11/25/2015 3:56:24,20812,THA,FO,Fish carriers,FO,,LOA,GRT,,,,,Authorized,4/19/2015 8:00:00,4/20/2020 8:00:00,,,,,
227370000,Support Vessels,1/8/2012 13:50:13,12/22/2015 1:33:06,JEAN LOUIS RAPHAEL 2,Gear not known or not specified,France,FGTX,9104847,278,40.45,FRA000819516,ATEU0FRA00038,ICCAT,,10178,9/16/2015 4:22:51,1739,FRA,VOX,Non-fishing vessels nei,VOS,NK,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1319
228217100,Purse seiners,12/28/2012 13:45:30,12/31/2015 23:54:49,GERALD JEAN IV,Purse seines,France,FMFC,9311957,202,32,FRA000916469,ATEU0FRA00093,ICCAT,,10213,5/5/2015 9:34:14,8231,FRA,SO,Seiners,SP,PS,LOA,GT,,,GBR,12/30/2006 15:00:00,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,233
228040000,Longliners,2/8/2012 3:51:34,2/26/2015 13:06:36,BRAHMA,Drifting longlines,France,FOMR,,241,24.95,918276,IOTC000376,IOTC,,11694,1/8/2015 22:27:25,9169,FRA,LO,Liners,LL,LLD,LOA,GT,CAP MORGANE,12/31/2006 15:00:00,,,Authorized,8/23/2007 15:00:00,,,,,,41614
431329000,Longliners,1/1/2012 6:00:43,12/31/2015 20:09:30,108 KOEI MARU,Longlines (not specified),Japan,JDYH,,395,49.2,KG1-80,659,CCSBT,,26994,4/29/2006 9:00:00,617,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,5/31/2003 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,714
367109680,Trollers,7/12/2013 18:41:27,10/11/2015 17:45:01,Sea Farmer,Trolling lines,United States of America,WS4652,,29,14.23,285693,12730,IATTC,,2756,10/30/2014 2:00:00,3623,USA,LO,Liners,LT,LTL,LOA,GT,SEA FARMER,2/21/2011 3:00:00,,,Authorized,,,,,,,
431600950,Pole and Line vessels,2/20/2015 5:32:25,12/18/2015 7:03:46,Ootori Maru No. 28,Pole and lines,Japan,JM5937,,137,31,KO-1028,13589,IATTC,,3335,5/23/2014 2:00:00,735,JPN,LO,Liners,LP,PL,LOA,GT,Manryo Maru No. 5,5/22/2014 2:00:00,,,Authorized,,,,,,,
672717000,Non-fishing vessels nei,6/9/2015 14:14:09,7/4/2015 4:52:36,Triton,Gear not known or not specified,Tunisia,3V5260,,156,27.23,TG 1145,AT000TUN00588,ICCAT,,33519,8/27/2015 3:13:50,31402,TUN,VOX,Non-fishing vessels nei,VOX,NK,LOA,GRT,,,,,Expired,9/9/2015 17:00:00,10/14/2015 17:00:00,,,,,27322
312377000,Fish carriers,7/24/2012 4:51:51,6/17/2014 2:37:16,OCEAN MARINER,,Belize,V3LJ,,5070,117.28,471230024,10412,WCPFC,,41309,7/25/2014 4:25:30,35924,BLZ,FO,Fish carriers,FO,,LOA,GT,,,PAN,2/16/2014 15:00:00,Unauthorized,2/17/2014 15:00:00,2/16/2015 15:00:00,7/25/2014 4:25:30,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412331111,Longliners,2/26/2015 2:29:54,2/27/2015 6:17:55,LU QING YUAN YU 107,Drifting longlines,China,,,496,43,(LU)CHUANDENG(JI)(2015)FT-200007,IOTC015936,IOTC,,42051,2/13/2015 4:19:49,36668,CHN,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,1/25/2015 15:00:00,3/30/2018 15:00:00,,,,,76619
271072018,Purse seiners,3/29/2012 1:11:29,12/31/2015 23:19:25,N��HAT BABA,Purse seines,Turkey,TC8517,,85,24,TUR001450193,AT000TUR00263,ICCAT,,8496,4/9/2015 10:57:42,7120,TUR,SO,Seiners,SP,PS,LOA,GRT,NIHAT BABA,2/16/2011 18:00:00,,,Unauthorized,8/31/2012 17:00:00,12/30/2014 18:00:00,4/9/2015 10:57:42,2,Expiration of authorization,Explicit CLAV 'DROP' request,2417
247120440,Trawlers,2/17/2014 8:55:42,12/30/2015 15:26:27,EMMANUEL,Bottom trawls,Italy,IOMR,,88,24.63,ITA000018702,ATEU0ITA00182,ICCAT,,10730,12/16/2014 10:43:55,8689,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1184
431659000,Tuna longliners,3/11/2014 3:21:36,12/28/2015 5:44:32,YUKI MARU NO.77,Drifting longlines,Japan,JE3102,,119,31.5,MG1-1865,1529,WCPFC,,20350,10/9/2015 5:19:49,12419,JPN,LO,Liners,LLT,LLD,RGL,GRT,SEIFUKU MARU NO.8,7/29/2012 15:00:00,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416123900,Tuna longliners,6/12/2015 3:09:58,12/31/2015 21:17:16,HUNG SENG,Longlines (not specified),"Taiwan, Republic of China",BI2560,8651403,568,55.75,CT7-0560,3877,WCPFC,,22643,8/17/2015 21:37:02,476,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,9/15/2014 8:00:00,9/14/2018 8:00:00,,,,,
503748900,Liners nei,7/10/2013 11:44:36,12/31/2015 23:33:27,JAMES KERLIN,Gear not known or not specified,Australia,,,49,18.2,LFB11454,5121,WCPFC,,23789,5/31/2014 20:00:55,1731,AUS,LO,Liners,LOX,UNK,LOA,GRT,,,,,Unauthorized,10/30/2009 15:00:00,2/26/2011 15:00:00,5/31/2014 20:00:55,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412420913,Longliners,5/30/2014 0:16:19,12/31/2015 21:21:33,Xin Shi Ji 208,Longlines (not specified),China,BZV8M,,461,41,(Zhe)Chuan Deng(Ji)No.:(2014)FT-200098,15638,IATTC,,28920,8/29/2014 14:13:00,24895,CHN,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
273316480,Bunkers,1/3/2012 3:39:06,12/28/2012 12:21:45,AKTIVA,,Russian Federation,UBNE9,,1676,80.7,,9259,WCPFC,,40831,5/31/2014 20:05:56,35446,RUS,VOX,Non-fishing vessels nei,VOB,,LOA,GRT,,,,,Unauthorized,12/30/2008 15:00:00,12/29/2009 15:00:00,5/31/2014 20:05:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412440038,Longliners,12/12/2012 4:47:39,10/4/2013 7:25:09,FU YUAN YU 866,,China,BZ4UT,8685600,282,37.91,(MIN)CHUANDENG(JI)(2014)FT-100004,11122,WCPFC,,41979,12/7/2015 3:21:59,24904,CHN,LO,Liners,LL,,LOA,GT,,,,,Authorized,4/24/2014 8:00:00,3/30/2017 8:00:00,,,,,
431702640,Longliners,9/16/2015 3:24:57,10/5/2015 22:33:37,TAIYOU MARU No.11,Longlines (not specified),Japan,JMSH,8921133,379,48.4,FS1-585,AT000JPN00060,ICCAT,,6904,7/3/2014 5:48:50,1237,JPN,LO,Liners,LL,LL,LOA,GRT,TAIYOU MARU NO.11,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3287
367045150,Pole and Line vessels,8/2/2012 8:26:45,12/31/2015 23:54:16,TRADITION,Handline and pole-lines (hand operated),United States of America,WDF7569,,192,27.96,921057,AT000USA00192,ICCAT,,8805,10/6/2014 8:39:56,7427,USA,LO,Liners,LP,LHP,LOA,GRT,,,,,Unauthorized,12/1/2011 15:00:00,12/30/2012 15:00:00,10/6/2014 8:39:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,2317
367600390,Recreational fishing vessels,3/3/2014 15:02:26,8/16/2015 2:03:06,MINE TIME,Recreational fishing gears,United States of America,WDH2709,,96,20.73,1189379,AT000USA00911,ICCAT,,8927,7/15/2015 2:44:39,7548,USA,RO,Recreational fishing vessels,RO,RG,LOA,GRT,REEL ATTITUDE,12/1/2009 18:00:00,,,Authorized,6/15/2015 17:00:00,12/30/2015 18:00:00,,,,,8224
224051160,Purse seiners,6/25/2012 0:56:03,12/30/2015 9:48:15,MARIA DIGNA DOS,Purse seines,Spain,EA7975,,91.88,26.64,ESP000022992,ATEU0ESP00202,ICCAT,,9690,4/13/2015 8:09:55,8021,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1765
224132670,Longliners,3/19/2012 12:58:06,12/31/2014 7:05:58,TIBURON TERCERO,Handline and pole-lines (hand operated),Spain,EGKV,,197,31,ESP000015646,ATEU0ESP00461,ICCAT,,9896,4/13/2015 8:43:36,1259,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Unauthorized,12/31/2005 18:00:00,12/30/2015 18:00:00,4/13/2015 8:43:36,2,Expiration of authorization,Explicit CLAV 'DROP' request,1896
239031000,Purse seiners,12/18/2012 15:51:18,12/15/2015 1:22:47,KWNSTANTHS II,Purse seines,Greece,SX8966,,53.3,27.7,GRC000022420,ATEU0GRC00023,ICCAT,,10515,1/22/2013 18:00:00,8497,GRC,SO,Seiners,SP,PS,LOA,GRT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1234
247100640,Trawlers,11/16/2012 16:00:25,12/15/2015 4:04:08,BABBO GIUSEPPE,Bottom trawls,Italy,IQYW,,98,24.02,ITA000018121,ATEU0ITA00077,ICCAT,,10656,12/16/2014 10:43:54,8615,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1293
224044870,Longliners,7/30/2013 12:03:33,12/31/2015 11:32:32,GENE,Drifting longlines,Spain,EALZ,,264,25,ESP000025020,IOTC004939,IOTC,,13603,3/30/2015 4:12:57,1688,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77961
224250000,Longliners,1/17/2012 13:11:42,12/20/2015 9:05:40,RIBEL TERCERO,Drifting longlines,Spain,EA2374,,202,28.3,ESP000021788,IOTC004946,IOTC,,13610,3/30/2015 4:12:58,1935,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77968
